listing_id,seller_id,material_type,quantity_kg,price_per_kg,latitude,longitude,industry,quality_grade,available_monthly,created_at
L1629,C487,Metal_Scrap,4088,37.27,28.945829,75.539004,Chemical,C,True,2026-02-04T22:27:27.251511
L1630,C293,Plastic,1266,6.75,15.921398,80.999373,Textile,B,True,2026-02-26T22:27:27.251550
L1631,C387,Paper,515,3.54,10.720027,81.106653,Energy,B,True,2026-02-24T22:27:27.251589
L1632,C235,Textile,2053,6.87,22.948158,86.317061,Automotive,B,True,2026-02-10T22:27:27.251628
L1633,C091,Glass,3017,5.52,22.47718,81.153096,Automotive,C,True,2026-02-23T22:27:27.251667
L1634,C359,Organic,3277,0.44,23.707377,88.624336,Electronics,C,False,2026-02-03T22:27:27.251715
L1635,C163,Metal_Scrap,1876,30.87,12.050242,81.746995,Steel,B,True,2026-02-11T22:27:27.251763
L1636,C460,Paper,3151,2.81,13.951515,81.081567,Food_Processing,B,True,2026-02-15T22:27:27.251803
L1637,C189,Metal_Scrap,4593,34.71,20.502061,80.970994,Construction,B,True,2026-02-15T22:27:27.251843
L1638,C401,Paper,2210,7.81,26.748055,86.274384,Electronics,B,True,2026-02-03T22:27:27.251882
L1639,C101,Glass,1166,9.29,20.567757,80.928248,Steel,C,True,2026-02-14T22:27:27.251923
L1640,C443,Metal_Scrap,2356,20.17,21.685772,79.311395,Chemical,C,True,2026-02-07T22:27:27.251966
L1641,C086,Metal_Scrap,2962,22.05,23.981571,79.46022,Textile,C,True,2026-02-13T22:27:27.252009
L1642,C061,Construction_Debris,4036,3.55,22.450098,84.882775,Construction,C,True,2026-02-05T22:27:27.252053
L1643,C246,Metal_Scrap,4837,39.09,10.527074,78.325911,Automotive,C,False,2026-02-19T22:27:27.252092
L1644,C076,Paper,1784,4.67,24.377055,78.050442,Construction,C,True,2026-02-09T22:27:27.252131
L1645,C354,Plastic,2755,7.06,31.926415,75.400834,Chemical,C,False,2026-02-21T22:27:27.252170
L1646,C450,Plastic,1892,5.18,21.560117,77.063275,Food_Processing,B,True,2026-02-22T22:27:27.252209
L1647,C367,Construction_Debris,4802,4.83,24.665507,80.727181,Energy,C,True,2026-02-19T22:27:27.252248
L1648,C210,Textile,4929,10.11,24.005155,80.869128,Construction,C,True,2026-02-11T22:27:27.252288
L1649,C015,Textile,2444,10.58,20.971294,81.923724,Manufacturing,B,True,2026-02-21T22:27:27.252326
L1650,C191,Paper,3933,6.19,24.826262,87.6203,Chemical,A,True,2026-02-17T22:27:27.252366
L1651,C352,E_Waste,351,69.9,23.964111,76.263048,Construction,A,True,2026-02-18T22:27:27.252405
L1652,C444,Paper,4817,7.02,21.102849,78.015401,Textile,B,False,2026-02-25T22:27:27.252444
L1653,C095,Metal_Scrap,2500,31.69,23.856197,76.244071,Electronics,C,True,2026-02-03T22:27:27.252483
L1654,C230,Metal_Scrap,2539,17.93,27.09774,78.304173,Construction,A,True,2026-02-04T22:27:27.252522
L1655,C056,Metal_Scrap,1704,24.26,31.363932,77.904796,Manufacturing,C,False,2026-02-03T22:27:27.252560
L1656,C180,Organic,2398,2.81,28.765825,74.600597,Textile,B,True,2026-01-31T22:27:27.252600
L1657,C303,Organic,791,1.81,29.199874,76.700452,Energy,A,True,2026-02-06T22:27:27.252639
L1658,C122,Plastic,3768,10.79,23.094847,79.706965,Energy,B,True,2026-02-11T22:27:27.252678
L1659,C050,Plastic,370,15.06,29.526793,78.491266,Manufacturing,A,True,2026-02-12T22:27:27.252717
L1660,C396,Metal_Scrap,3878,37.8,29.399157,79.369944,Food_Processing,B,True,2026-02-09T22:27:27.252757
L1661,C127,Plastic,3686,8.14,23.258016,78.161135,Food_Processing,C,True,2026-02-21T22:27:27.252797
L1662,C122,Metal_Scrap,3275,38.91,24.932762,82.962067,Automotive,C,True,2026-02-25T22:27:27.252836
L1663,C476,Plastic,4570,11.23,29.903686,75.214696,Chemical,B,True,2026-02-18T22:27:27.252875
L1664,C357,Metal_Scrap,4088,15.7,27.16317,75.670403,Construction,A,True,2026-02-20T22:27:27.252917
L1665,C236,Organic,1764,2.19,27.19404,75.954682,Food_Processing,A,False,2026-02-04T22:27:27.252960
L1666,C210,Metal_Scrap,3668,33.11,29.318101,76.495186,Energy,A,True,2026-02-24T22:27:27.253003
L1667,C377,Plastic,1616,14.23,31.013302,77.838518,Electronics,B,True,2026-02-20T22:27:27.253046
L1668,C230,Wood,4042,2.71,16.505531,76.564705,Energy,A,True,2026-02-17T22:27:27.253088
L1669,C379,Organic,3320,0.61,30.99348,75.110636,Construction,A,True,2026-02-27T22:27:27.253129
L1670,C050,E_Waste,4853,76.7,24.869568,76.830225,Pharmaceutical,B,False,2026-02-16T22:27:27.253173
L1671,C097,Metal_Scrap,2048,17.94,23.606812,88.48295,Electronics,B,False,2026-02-15T22:27:27.253216
L1672,C020,Organic,4609,2.27,20.198311,80.038889,Food_Processing,B,True,2026-02-02T22:27:27.253258
L1673,C104,Metal_Scrap,3169,18.8,23.770629,76.85298,Textile,A,True,2026-02-10T22:27:27.253300
L1674,C186,Metal_Scrap,4973,27.66,21.582989,76.93211,Pharmaceutical,B,False,2026-02-07T22:27:27.253339
L1675,C289,Plastic,1223,19.53,20.624503,76.419134,Textile,B,False,2026-01-31T22:27:27.253378
L1676,C116,Glass,2044,3.6,23.346514,76.320841,Textile,B,True,2026-02-15T22:27:27.253417
L1677,C428,Plastic,2418,17.0,24.48612,79.115271,Pharmaceutical,B,True,2026-02-27T22:27:27.253457
L1678,C186,Metal_Scrap,3835,19.74,23.293982,78.634623,Textile,B,True,2026-02-01T22:27:27.253496
L1679,C049,Organic,1245,2.04,23.427049,88.225972,Textile,C,True,2026-01-31T22:27:27.253535
L1680,C288,Metal_Scrap,2749,22.9,23.013652,76.315809,Chemical,A,True,2026-02-07T22:27:27.253577
L1681,C433,Metal_Scrap,4956,22.67,30.668605,76.772155,Construction,A,True,2026-02-25T22:27:27.253620
L1682,C045,Metal_Scrap,4165,22.54,24.041112,86.813952,Steel,C,True,2026-01-30T22:27:27.253663
L1683,C133,Plastic,4385,13.73,13.563548,78.96333,Manufacturing,A,False,2026-02-11T22:27:27.253705
L1684,C346,Plastic,2650,18.53,23.716901,78.422206,Pharmaceutical,A,False,2026-02-21T22:27:27.253758
L1685,C257,Metal_Scrap,3856,35.98,28.347844,76.348524,Energy,B,False,2026-02-26T22:27:27.253799
L1686,C149,Plastic,1150,15.52,16.951411,80.903351,Steel,C,True,2026-01-31T22:27:27.253838
L1687,C490,Construction_Debris,2059,4.08,10.398818,77.714801,Steel,A,True,2026-02-25T22:27:27.253878
L1688,C078,Plastic,3106,11.51,31.480136,75.877917,Food_Processing,C,True,2026-02-10T22:27:27.253917
L1689,C472,Metal_Scrap,4341,33.41,24.272451,87.996088,Chemical,A,True,2026-02-06T22:27:27.253956
L1690,C178,Metal_Scrap,416,30.41,27.676339,74.427228,Automotive,B,False,2026-01-30T22:27:27.253996
L1691,C319,Metal_Scrap,2936,38.94,20.254206,78.584005,Pharmaceutical,A,True,2026-02-09T22:27:27.254035
L1692,C480,Metal_Scrap,4826,16.07,24.157704,81.83375,Electronics,C,True,2026-02-08T22:27:27.254074
L1693,C218,Construction_Debris,2622,4.92,16.470439,76.696539,Pharmaceutical,A,True,2026-02-22T22:27:27.254112
L1694,C410,Plastic,685,6.9,29.847085,77.700772,Textile,B,True,2026-01-29T22:27:27.254151
L1695,C466,Organic,3479,1.53,24.922028,79.152834,Food_Processing,C,True,2026-02-08T22:27:27.254190
L1696,C413,Metal_Scrap,2220,28.02,20.639631,82.137902,Steel,B,True,2026-02-10T22:27:27.254230
L1697,C111,Plastic,4788,6.6,25.724631,87.821099,Food_Processing,A,False,2026-02-02T22:27:27.254271
L1698,C481,Metal_Scrap,2982,22.17,13.083923,77.215288,Electronics,C,False,2026-02-04T22:27:27.254311
L1699,C054,E_Waste,1922,54.36,31.713026,76.271268,Pharmaceutical,C,True,2026-02-17T22:27:27.254350
L1700,C286,Paper,838,4.61,15.459208,77.475471,Automotive,B,True,2026-02-15T22:27:27.254389
L1701,C203,Construction_Debris,866,2.57,17.402686,80.554361,Energy,B,True,2026-02-06T22:27:27.254429
L1702,C112,Organic,2637,1.73,20.745188,75.614931,Electronics,B,True,2026-02-11T22:27:27.254468
L1703,C333,Organic,2087,2.67,13.768636,79.884044,Food_Processing,C,True,2026-02-26T22:27:27.254508
L1704,C226,Metal_Scrap,848,17.52,26.658707,85.032605,Steel,A,True,2026-02-18T22:27:27.254547
L1705,C183,Metal_Scrap,4652,27.21,23.377392,88.818794,Manufacturing,C,False,2026-01-31T22:27:27.254585
L1706,C267,Glass,3889,8.2,24.824289,76.614202,Electronics,C,True,2026-02-11T22:27:27.254625
L1707,C151,Glass,1365,6.37,23.378496,83.476337,Manufacturing,B,True,2026-02-15T22:27:27.254665
L1708,C376,Paper,4169,6.42,21.390493,85.372921,Chemical,B,True,2026-02-02T22:27:27.254707
L1709,C029,Metal_Scrap,3305,16.08,17.937947,79.872793,Electronics,B,True,2026-02-09T22:27:27.254750
L1710,C353,Metal_Scrap,4987,35.22,23.869346,89.9648,Steel,A,True,2026-02-14T22:27:27.254793
L1711,C157,Metal_Scrap,1278,28.79,10.71994,78.112836,Chemical,B,True,2026-02-04T22:27:27.254832
L1712,C464,Plastic,4404,10.33,22.616832,76.779206,Steel,B,True,2026-02-23T22:27:27.254871
L1713,C331,Wood,4459,3.68,15.62952,80.277136,Construction,C,True,2026-02-27T22:27:27.254911
L1714,C153,Organic,427,0.97,22.618888,75.045257,Manufacturing,C,False,2026-01-30T22:27:27.254950
L1715,C390,Paper,4065,6.02,30.290616,79.509335,Chemical,A,False,2026-01-31T22:27:27.254989
L1716,C238,Glass,2029,6.1,13.234006,76.72605,Energy,A,True,2026-02-05T22:27:27.255028
L1717,C193,Plastic,265,7.9,10.389621,79.555387,Steel,C,False,2026-01-30T22:27:27.255066
L1718,C443,Plastic,1866,7.74,28.212718,75.105583,Textile,C,False,2026-02-17T22:27:27.255106
L1719,C040,Plastic,3628,10.16,12.811978,78.853879,Pharmaceutical,A,True,2026-02-10T22:27:27.255144
L1720,C202,Metal_Scrap,2456,23.83,17.190476,78.673681,Food_Processing,C,True,2026-02-26T22:27:27.255183
L1721,C169,Metal_Scrap,3771,27.7,14.097027,77.853963,Textile,C,True,2026-02-25T22:27:27.255222
L1722,C089,Metal_Scrap,3741,38.25,20.223089,88.627206,Energy,B,True,2026-02-04T22:27:27.255260
L1723,C203,Organic,4579,2.48,30.283938,76.735405,Food_Processing,C,False,2026-02-04T22:27:27.255299
L1724,C445,Construction_Debris,432,1.06,22.137075,80.297414,Automotive,C,False,2026-02-05T22:27:27.255338
L1725,C357,Plastic,863,18.75,23.444996,88.772743,Automotive,C,True,2026-02-22T22:27:27.255377
L1726,C037,Metal_Scrap,3815,22.31,27.315478,78.519671,Chemical,C,True,2026-02-24T22:27:27.255416
L1727,C164,E_Waste,689,40.93,26.453381,85.288352,Manufacturing,B,False,2026-02-01T22:27:27.255455
L1728,C142,Metal_Scrap,3644,19.18,26.033067,88.104991,Chemical,B,True,2026-01-30T22:27:27.255494
L1729,C002,Construction_Debris,762,1.29,22.915734,76.606194,Manufacturing,C,True,2026-02-21T22:27:27.255533
L1730,C082,Plastic,391,11.51,22.922937,77.789711,Textile,C,True,2026-02-27T22:27:27.255572
L1731,C104,Textile,1107,7.46,31.090594,79.025198,Steel,B,True,2026-02-12T22:27:27.255611
L1732,C205,Metal_Scrap,3834,31.44,24.656728,77.268638,Automotive,A,True,2026-02-18T22:27:27.255649
L1733,C114,Metal_Scrap,1669,34.89,30.114487,76.077846,Electronics,B,False,2026-02-26T22:27:27.255693
L1734,C355,Plastic,2320,19.84,16.1595,77.262246,Textile,B,True,2026-02-13T22:27:27.255748
L1735,C185,Metal_Scrap,1927,30.54,28.320526,79.596274,Pharmaceutical,A,True,2026-02-16T22:27:27.255795
L1736,C176,Organic,3250,2.83,11.389165,76.109512,Manufacturing,A,False,2026-02-20T22:27:27.255835
L1737,C078,Paper,2304,7.75,24.793784,86.437326,Textile,C,True,2026-02-07T22:27:27.255874
L1738,C139,Organic,2565,0.39,31.699152,74.399162,Chemical,A,True,2026-02-18T22:27:27.255914
L1739,C422,Plastic,303,13.93,24.560375,76.744123,Construction,B,False,2026-02-22T22:27:27.255953
L1740,C162,Metal_Scrap,2308,19.82,20.120108,81.897022,Steel,A,True,2026-02-21T22:27:27.255992
L1741,C099,Construction_Debris,939,2.33,23.951856,81.88195,Automotive,A,False,2026-02-22T22:27:27.256032
L1742,C171,Organic,1714,0.76,22.683039,79.476203,Energy,A,True,2026-02-07T22:27:27.256070
L1743,C449,Construction_Debris,3946,2.55,27.45697,76.770563,Automotive,B,False,2026-01-29T22:27:27.256110
L1744,C485,Paper,235,4.11,24.080299,81.719446,Construction,A,False,2026-02-03T22:27:27.256149
L1745,C166,Organic,1625,0.9,25.073176,84.85038,Textile,B,False,2026-02-20T22:27:27.256188
L1746,C376,Textile,378,7.93,23.1924,86.944116,Textile,C,True,2026-02-15T22:27:27.256227
L1747,C037,Organic,4612,2.61,29.537119,77.62321,Energy,C,True,2026-02-20T22:27:27.256267
L1748,C051,Construction_Debris,2973,3.24,27.185345,77.642847,Food_Processing,A,True,2026-02-06T22:27:27.256305
L1749,C020,Construction_Debris,4145,3.91,28.321635,74.292519,Pharmaceutical,B,True,2026-02-25T22:27:27.256345
L1750,C201,Metal_Scrap,2809,23.95,11.325622,80.881708,Construction,A,False,2026-02-05T22:27:27.256385
L1751,C422,Paper,3147,2.39,23.287181,79.366146,Manufacturing,A,True,2026-02-21T22:27:27.256424
L1752,C396,Construction_Debris,4814,3.3,31.986845,77.625156,Pharmaceutical,B,True,2026-02-12T22:27:27.256463
L1753,C375,Construction_Debris,2179,1.62,29.627278,76.401381,Chemical,B,True,2026-02-25T22:27:27.256502
L1754,C315,Metal_Scrap,1954,31.73,23.881873,78.905291,Chemical,A,True,2026-02-09T22:27:27.256545
L1755,C416,Wood,213,2.48,29.646784,79.542445,Automotive,B,True,2026-02-01T22:27:27.256588
L1756,C354,Glass,643,9.37,23.071934,82.090688,Manufacturing,C,True,2026-02-16T22:27:27.256631
L1757,C308,Plastic,4546,10.65,29.453457,79.64779,Pharmaceutical,B,True,2026-02-23T22:27:27.256674
L1758,C160,Plastic,2502,7.89,20.765995,75.131901,Construction,A,True,2026-02-14T22:27:27.256719
L1759,C228,Metal_Scrap,1943,34.0,22.89709,81.579025,Automotive,C,True,2026-01-29T22:27:27.256758
L1760,C078,Construction_Debris,4104,1.64,10.852128,76.918164,Automotive,C,True,2026-02-14T22:27:27.256797
L1761,C201,Plastic,4851,6.21,25.49813,86.038223,Pharmaceutical,B,True,2026-01-31T22:27:27.256836
L1762,C080,Plastic,4405,5.94,24.932928,76.508541,Electronics,A,True,2026-02-06T22:27:27.256875
L1763,C223,Metal_Scrap,1415,33.77,22.827141,80.394789,Automotive,C,True,2026-02-18T22:27:27.256914
L1764,C200,Construction_Debris,374,3.37,24.832394,81.015311,Manufacturing,A,True,2026-02-02T22:27:27.256953
L1765,C091,Metal_Scrap,1116,19.78,20.171902,76.271613,Construction,A,True,2026-02-27T22:27:27.256992
L1766,C042,Metal_Scrap,916,20.42,20.244178,78.347537,Chemical,A,True,2026-02-27T22:27:27.257031
L1767,C232,E_Waste,621,54.71,29.936746,76.909712,Food_Processing,B,True,2026-02-24T22:27:27.257070
L1768,C224,Organic,975,2.46,27.547333,78.809488,Food_Processing,C,False,2026-02-10T22:27:27.257108
L1769,C113,Metal_Scrap,360,30.72,12.091874,76.666286,Manufacturing,C,True,2026-02-23T22:27:27.257147
L1770,C489,Paper,194,6.95,11.541479,77.636801,Textile,A,True,2026-02-11T22:27:27.257186
L1771,C116,Metal_Scrap,1308,35.85,21.914728,81.28423,Steel,C,True,2026-02-17T22:27:27.257225
L1772,C100,Paper,2361,6.86,29.211151,75.584633,Textile,A,True,2026-02-13T22:27:27.257264
L1773,C472,Metal_Scrap,2964,39.99,22.233285,77.390096,Manufacturing,C,True,2026-02-03T22:27:27.257303
L1774,C270,Metal_Scrap,383,30.74,21.957702,86.120965,Construction,C,True,2026-02-10T22:27:27.257342
L1775,C264,Metal_Scrap,1851,35.2,26.712536,86.812142,Textile,C,False,2026-02-13T22:27:27.257381
L1776,C170,Plastic,2595,16.63,20.039806,80.688805,Manufacturing,C,True,2026-02-03T22:27:27.257420
L1777,C256,Metal_Scrap,1806,31.82,20.499132,75.364963,Electronics,C,True,2026-01-31T22:27:27.257466
L1778,C071,Metal_Scrap,1775,16.98,23.438293,87.629211,Pharmaceutical,C,False,2026-02-22T22:27:27.257512
L1779,C433,Organic,1800,2.35,12.929368,79.044359,Steel,B,True,2026-02-11T22:27:27.257553
L1780,C159,Metal_Scrap,3729,16.57,27.405277,74.67037,Chemical,A,True,2026-01-29T22:27:27.257593
L1781,C407,Construction_Debris,2890,3.19,30.314155,77.678039,Steel,B,False,2026-02-15T22:27:27.257633
L1782,C246,Glass,821,7.16,14.214416,81.374457,Textile,B,False,2026-02-11T22:27:27.257674
L1783,C034,Metal_Scrap,1731,31.54,23.570254,77.216903,Food_Processing,A,False,2026-02-14T22:27:27.257717
L1784,C196,Construction_Debris,811,2.79,13.231751,79.396671,Electronics,C,True,2026-02-02T22:27:27.257761
L1785,C243,Metal_Scrap,3030,37.4,21.417656,81.044019,Pharmaceutical,B,False,2026-01-29T22:27:27.257802
L1786,C216,Plastic,1318,16.81,22.648962,80.905007,Steel,B,False,2026-02-06T22:27:27.257841
L1787,C385,Plastic,4990,5.24,16.578068,79.71499,Manufacturing,C,True,2026-02-25T22:27:27.257880
L1788,C213,E_Waste,2861,45.64,22.972953,79.249249,Energy,C,False,2026-02-07T22:27:27.257919
L1789,C137,Metal_Scrap,2277,22.88,28.068458,76.878924,Manufacturing,A,True,2026-02-24T22:27:27.257958
L1790,C156,E_Waste,2971,26.06,23.91827,80.36753,Construction,C,True,2026-02-27T22:27:27.258009
L1791,C301,Wood,1065,5.65,21.485644,75.357956,Automotive,B,True,2026-01-30T22:27:27.258048
L1792,C230,Metal_Scrap,2635,18.27,16.718056,76.00871,Textile,C,True,2026-02-08T22:27:27.258087
L1793,C371,Plastic,4785,7.49,11.395288,80.44791,Electronics,B,True,2026-02-11T22:27:27.258126
L1794,C216,Plastic,3800,9.68,21.235669,80.733457,Food_Processing,C,True,2026-02-14T22:27:27.258165
L1795,C064,Plastic,4742,9.56,27.86481,74.221342,Manufacturing,A,False,2026-02-16T22:27:27.258204
L1796,C219,Plastic,320,17.34,28.352736,76.476164,Energy,A,True,2026-02-18T22:27:27.258243
L1797,C122,Paper,595,4.33,21.119527,75.751506,Automotive,B,True,2026-02-08T22:27:27.258283
L1798,C110,Paper,1245,4.34,20.65557,75.111477,Food_Processing,B,False,2026-02-20T22:27:27.258322
L1799,C225,Metal_Scrap,4687,22.24,27.748694,74.880584,Manufacturing,B,True,2026-02-20T22:27:27.258360
L1800,C325,Construction_Debris,3472,3.96,23.470974,78.822328,Construction,B,False,2026-02-22T22:27:27.258399
L1801,C471,Construction_Debris,2690,4.03,20.872249,84.877833,Pharmaceutical,C,True,2026-02-12T22:27:27.258438
L1802,C253,Metal_Scrap,4925,35.28,22.756314,83.076226,Construction,C,True,2026-02-09T22:27:27.258477
L1803,C071,Organic,1292,0.57,17.92001,78.379912,Energy,C,True,2026-02-25T22:27:27.258516
L1804,C021,Paper,2340,5.42,22.361653,79.285159,Manufacturing,A,True,2026-02-07T22:27:27.258555
L1805,C168,Organic,4665,0.9,22.257596,83.942346,Automotive,C,True,2026-02-27T22:27:27.258594
L1806,C149,Textile,2926,5.08,21.120447,78.522059,Automotive,A,True,2026-02-14T22:27:27.258633
L1807,C249,Plastic,3973,14.83,16.363254,79.745622,Pharmaceutical,A,True,2026-02-01T22:27:27.258674
L1808,C241,Textile,2292,8.87,25.342676,85.850282,Food_Processing,C,True,2026-02-11T22:27:27.258717
L1809,C206,Plastic,3422,12.28,23.499248,82.478346,Chemical,A,True,2026-02-10T22:27:27.258759
L1810,C087,Construction_Debris,3698,2.34,29.913791,79.537803,Construction,A,True,2026-02-09T22:27:27.258801
L1811,C020,Construction_Debris,4101,3.69,16.266757,81.997049,Manufacturing,A,False,2026-02-08T22:27:27.258840
L1812,C255,Metal_Scrap,3498,22.8,31.657529,77.130178,Electronics,B,True,2026-02-18T22:27:27.258879
L1813,C375,Metal_Scrap,3957,29.63,28.654326,75.305457,Manufacturing,A,True,2026-02-24T22:27:27.258918
L1814,C458,Metal_Scrap,3467,35.87,22.164869,85.854337,Automotive,B,False,2026-02-21T22:27:27.258958
L1815,C299,E_Waste,148,71.73,13.789031,77.115488,Steel,C,True,2026-02-14T22:27:27.258996
L1816,C359,E_Waste,1835,20.55,28.007474,78.776491,Electronics,A,False,2026-02-22T22:27:27.259036
L1817,C024,Plastic,4146,7.02,23.628257,76.92678,Energy,A,False,2026-02-16T22:27:27.259075
L1818,C485,Metal_Scrap,913,34.34,21.436688,81.073383,Electronics,C,True,2026-02-26T22:27:27.259114
L1819,C127,Metal_Scrap,1868,28.38,22.860021,83.634741,Construction,C,True,2026-02-10T22:27:27.259153
L1820,C407,Wood,2769,3.42,23.762515,79.26393,Pharmaceutical,C,True,2026-01-29T22:27:27.259192
L1821,C098,Construction_Debris,4637,1.85,21.04298,79.715946,Construction,B,False,2026-02-06T22:27:27.259231
L1822,C310,Metal_Scrap,4330,16.53,12.56835,78.019358,Automotive,B,False,2026-02-21T22:27:27.259270
L1823,C194,Construction_Debris,2444,1.17,21.090617,77.970999,Manufacturing,A,False,2026-02-06T22:27:27.259310
L1824,C065,Wood,2603,3.21,23.229473,75.43383,Textile,C,False,2026-02-07T22:27:27.259349
L1825,C361,Metal_Scrap,4448,21.27,31.795898,79.993105,Electronics,B,True,2026-02-26T22:27:27.259388
L1826,C105,Plastic,4441,12.22,13.504932,76.738725,Energy,B,True,2026-02-06T22:27:27.259427
L1827,C101,Metal_Scrap,1460,22.53,13.142283,81.807434,Pharmaceutical,A,True,2026-02-16T22:27:27.259478
L1828,C005,Metal_Scrap,4470,25.46,10.848814,77.533332,Energy,C,False,2026-02-15T22:27:27.259528
L1829,C142,Organic,3580,1.41,28.39838,77.617249,Steel,B,True,2026-02-01T22:27:27.259572
L1830,C218,Organic,869,0.65,30.180107,77.25358,Energy,A,False,2026-02-14T22:27:27.259616
L1831,C432,Plastic,2468,15.16,12.357147,77.893479,Steel,A,True,2026-02-12T22:27:27.259659
L1832,C242,Construction_Debris,3908,3.36,21.622125,80.65353,Energy,A,True,2026-02-23T22:27:27.259705
L1833,C300,Wood,438,2.29,14.860913,77.799624,Automotive,C,True,2026-02-15T22:27:27.259817
L1834,C134,Wood,2603,2.45,11.49299,79.913345,Chemical,C,True,2026-02-26T22:27:27.259868
L1835,C061,Metal_Scrap,204,39.53,20.546569,75.172319,Electronics,A,False,2026-02-09T22:27:27.260006
L1836,C045,Plastic,1633,19.57,22.839338,79.552443,Manufacturing,A,True,2026-02-06T22:27:27.260055
L1837,C006,Wood,172,5.71,12.425406,78.709797,Pharmaceutical,B,True,2026-02-01T22:27:27.260096
L1838,C117,E_Waste,2222,32.37,20.28498,89.957762,Automotive,C,True,2026-02-22T22:27:27.260137
L1839,C372,Metal_Scrap,2612,26.44,17.66548,81.098475,Chemical,C,True,2026-02-02T22:27:27.260177
L1840,C068,Construction_Debris,1937,3.63,30.474788,78.511702,Steel,B,True,2026-02-22T22:27:27.260218
L1841,C104,Construction_Debris,3156,3.54,22.61716,77.932857,Chemical,C,True,2026-02-20T22:27:27.260257
L1842,C119,Glass,4985,9.73,14.9379,78.736434,Energy,C,False,2026-02-08T22:27:27.260296
L1843,C426,Glass,1910,6.13,20.609263,80.539843,Construction,A,True,2026-02-01T22:27:27.260339
L1844,C463,Organic,3096,2.53,15.811914,76.413823,Energy,C,True,2026-02-20T22:27:27.260378
