company_id,month_index,industry,company_size,employee_total,facility_area_sqm,operating_hours_per_day,operating_days_per_week,number_of_shifts,monthly_electricity_kwh,peak_demand_kw,power_factor,renewable_energy_percent,electricity_provider,diesel_liters_monthly,petrol_liters_monthly,natural_gas_kg_monthly,lpg_kg_monthly,coal_tons_monthly,furnace_oil_liters_monthly,biomass_tons_monthly,water_consumption_kl_monthly,water_recycling_percent,metal_scrap_kg_monthly,plastic_waste_kg_monthly,organic_waste_kg_monthly,paper_waste_kg_monthly,wood_waste_kg_monthly,production_volume_monthly,raw_material_consumption_tons,avg_temperature,scope1_kg,scope2_kg,scope3_kg,total_co2_kg,emission_intensity
C238,8,Textile,SME,440,12472.3,8,5,1,6105.02,91.58,0.856,6.1,Tata Power,774.13,121.69,565.82,230.05,0.5441,143.13,0,220.0,22.4,612.0,244.8,122.4,122.4,0,235.2,11.76,27.22857008577602,5186.69,4700.97,2351.84,12239.5,27.82
C238,9,Textile,SME,1220,23352.5,23,5,1,5782.27,86.73,0.977,1.72,MSEDCL,752.97,52.72,550.35,115.41,0.5292,313.8,0,610.0,36.16,615.9,246.3,123.2,123.2,0,261.2,13.06,22.07481167536435,5044.89,4660.0,2612.15,12317.03,10.1
C238,10,Textile,SME,196,2502.4,20,7,3,7294.57,109.42,0.852,14.22,Adani Electricity,896.58,115.53,655.32,274.57,0.6301,259.29,0,98.0,6.79,660.8,264.3,132.2,132.2,0,207.8,10.39,31.138167353227168,6007.06,5130.94,2078.1,13216.1,67.43
C238,11,Textile,SME,75,1690.8,9,5,1,5494.0,82.41,0.897,8.45,BESCOM,859.42,158.41,628.16,286.04,0.604,273.52,0,37.5,49.7,686.2,274.5,137.2,137.2,0,384.2,19.21,28.926735555161763,5758.09,4124.6,3841.57,13724.26,182.99
C238,12,Textile,SME,866,11101.3,14,7,3,5829.74,87.45,0.92,0.62,Tata Power,987.86,198.71,722.04,287.14,0.6943,387.53,0,433.0,7.91,671.4,268.6,134.3,134.3,0,205.9,10.3,29.138169659255702,6618.66,4750.74,2059.25,13428.66,15.51
C238,13,Textile,SME,105,3009.8,16,5,1,7922.73,118.84,0.862,18.74,BESCOM,957.65,136.84,699.96,170.72,0.673,13.16,0,52.5,39.33,671.2,268.5,134.2,134.2,0,172.8,8.64,31.783884768935494,6416.27,5278.87,1728.43,13423.58,127.84
C238,14,Textile,SME,235,6669.9,15,7,1,5626.66,84.4,0.913,0.2,Tata Power,911.73,111.88,666.39,126.69,0.6408,275.21,0,117.5,2.78,655.4,262.2,131.1,131.1,0,239.5,11.97,20.249409593390332,6108.6,4604.8,2394.69,13108.09,55.78
C238,15,Textile,SME,398,16096.5,11,7,2,6420.07,96.3,0.909,16.69,Adani Electricity,908.78,54.93,664.24,324.29,0.6387,254.46,0,199.0,10.65,703.0,281.2,140.6,140.6,0,358.5,17.93,27.980768767541733,6088.82,4386.01,3585.19,14060.03,35.33
C238,16,Textile,SME,684,21434.3,17,5,2,8054.55,120.82,0.939,7.38,BESCOM,858.98,87.81,627.83,400.21,0.6037,410.24,0,342.0,30.03,817.2,326.9,163.4,163.4,0,447.1,22.35,34.22492490729444,5755.14,6117.54,4470.85,16343.53,23.89
C238,17,Textile,SME,37,1675.1,14,7,1,8186.0,122.79,0.932,5.01,BESCOM,982.92,138.56,718.42,215.83,0.6908,269.55,0,18.5,35.58,831.8,332.7,166.4,166.4,0,367.4,18.37,31.765178085766884,6585.54,6376.24,3674.04,16635.81,449.62
C238,18,Textile,SME,487,7651.1,24,5,3,8477.26,127.16,0.854,6.01,MSEDCL,900.73,172.03,658.35,196.7,0.633,243.48,0,243.5,37.41,892.3,356.9,178.5,178.5,0,527.8,26.39,27.602814830515708,6034.91,6533.63,5278.29,17846.83,36.65
C238,19,Textile,SME,1272,57320.8,23,7,2,8787.11,131.81,0.961,27.94,MSEDCL,1037.82,103.79,758.55,348.75,0.7294,330.21,0,636.0,4.27,722.5,289.0,144.5,144.5,0,230.3,11.52,32.28858765466897,6953.38,5192.4,2303.31,14449.09,11.36
C238,20,Textile,SME,1048,49398.8,23,7,3,7168.79,107.53,0.974,18.09,Tata Power,814.04,51.67,594.99,229.33,0.5721,478.34,0,524.0,24.11,746.2,298.5,149.2,149.2,0,465.5,23.27,28.547114056669308,5454.1,4814.86,4654.54,14923.49,14.24
C239,1,Textile,SME,70,1496.2,18,5,1,8246.24,123.69,0.935,9.12,BESCOM,1130.71,106.78,826.45,405.84,0.7947,158.95,0,35.0,2.81,774.8,309.9,155.0,155.0,0,177.6,8.88,25.00705509768011,7575.75,6145.09,1775.52,15496.36,221.38
C239,2,Textile,SME,904,29342.2,13,5,3,7545.09,113.18,0.932,15.71,Tata Power,1019.05,124.3,744.83,438.71,0.7162,431.51,0,452.0,39.48,735.0,294.0,147.0,147.0,0,265.7,13.28,20.63081290701155,6827.65,5215.28,2656.72,14699.64,16.26
C239,3,Textile,SME,1379,47720.1,18,7,3,7863.72,117.96,0.88,8.52,BESCOM,824.33,60.53,602.51,313.55,0.5793,172.63,0,689.5,19.5,761.5,304.6,152.3,152.3,0,380.8,19.04,23.5322672105281,5522.98,5898.93,3807.9,15229.81,11.04
C239,4,Textile,SME,600,9960.2,20,5,1,9836.56,147.55,0.976,10.67,Adani Electricity,1127.54,185.28,824.13,427.74,0.7924,268.73,0,300.0,49.56,911.5,364.6,182.3,182.3,0,347.1,17.35,27.94608782012321,7554.52,7205.65,3470.7,18230.87,30.38
C239,5,Textile,SME,893,23759.9,16,7,2,7518.75,112.78,0.899,5.06,MSEDCL,920.32,68.33,672.67,242.03,0.6468,56.09,0,446.5,38.7,929.5,371.8,185.9,185.9,0,657.0,32.85,24.23701643571379,6166.12,5853.34,6570.12,18589.59,20.82
C239,6,Textile,SME,599,13906.4,15,7,3,10097.12,151.46,0.977,28.41,BESCOM,1294.29,117.37,946.01,332.59,0.9096,131.23,0,299.5,1.06,935.5,374.2,187.1,187.1,0,411.1,20.56,29.675368969027993,8671.76,5926.99,4111.1,18709.85,31.24
C239,7,Textile,SME,465,17921.7,23,5,3,8871.68,133.08,0.968,15.26,Adani Electricity,938.39,101.72,685.88,344.18,0.6595,315.99,0,232.5,31.25,795.3,318.1,159.1,159.1,0,345.4,17.27,28.63569674764325,6287.21,6164.74,3453.91,15905.86,34.21
C239,8,Textile,SME,340,11040.1,22,5,1,9317.53,139.76,0.943,17.69,BESCOM,1083.66,168.99,792.06,183.38,0.7616,87.79,0,170.0,18.18,795.4,318.2,159.1,159.1,0,235.9,11.79,22.215859442080124,7260.54,6288.88,2358.85,15908.27,46.79
C239,9,Textile,SME,1089,20595.7,24,5,3,7689.84,115.35,0.934,17.64,Tata Power,796.01,152.55,581.81,446.82,0.5594,44.68,0,544.5,25.63,765.1,306.1,153.0,153.0,0,477.6,23.88,20.28155754694408,5333.24,5193.65,4775.81,15302.7,14.05
C239,10,Textile,SME,434,7909.7,17,6,2,7588.46,113.83,0.936,7.46,Tata Power,776.36,193.37,567.45,296.09,0.5456,300.19,0,217.0,40.91,794.4,317.8,158.9,158.9,0,492.8,24.64,27.141592217704417,5201.59,5758.3,4928.26,15888.15,36.61
C239,11,Textile,SME,1059,38002.8,20,7,3,8418.09,126.27,0.96,6.61,Tata Power,1207.45,55.61,882.53,238.58,0.8486,475.95,0,529.5,15.25,825.2,330.1,165.0,165.0,0,196.7,9.84,32.978575813496626,8089.9,6446.5,1967.03,16503.44,15.58
C239,12,Textile,SME,1116,49907.0,13,5,2,10274.24,154.11,0.929,27.66,BESCOM,1271.81,146.17,929.58,293.21,0.8938,47.31,0,558.0,40.77,871.5,348.6,174.3,174.3,0,281.4,14.07,26.245530869316084,8521.1,6094.67,2813.96,17429.73,15.62
C239,13,Textile,SME,445,20837.8,17,7,1,9990.65,149.86,0.909,24.9,MSEDCL,897.49,141.18,655.98,476.54,0.6308,107.08,0,222.5,42.86,868.6,347.5,173.7,173.7,0,520.7,26.03,34.297289076633675,6013.18,6152.75,5206.73,17372.66,39.04
C239,14,Textile,SME,1144,16847.2,22,7,3,7961.14,119.42,0.864,12.21,MSEDCL,1215.28,183.17,888.26,104.49,0.8541,3.45,0,572.0,49.77,877.7,351.1,175.5,175.5,0,368.1,18.41,20.31628883066281,8142.36,5730.85,3681.24,17554.46,15.34
C239,15,Textile,SME,721,11553.4,20,5,1,9242.54,138.64,0.945,18.75,MSEDCL,1211.43,173.37,885.45,387.13,0.8514,28.79,0,360.5,10.69,851.5,340.6,170.3,170.3,0,275.6,13.78,34.03068593893115,8116.61,6157.86,2756.32,17030.78,23.62
C239,16,Textile,SME,1340,48577.9,22,6,3,9502.65,142.54,0.923,5.36,MSEDCL,1186.39,96.18,867.14,154.85,0.8338,92.83,0,670.0,4.06,1009.6,403.8,201.9,201.9,0,486.8,24.34,27.617943904887127,7948.81,7374.68,4868.33,20191.82,15.07
C239,17,Textile,SME,1297,59258.0,24,7,1,11620.2,174.3,0.896,17.49,MSEDCL,1522.87,100.43,1113.08,498.95,1.0703,232.08,0,648.5,38.09,1048.0,419.2,209.6,209.6,0,289.5,14.48,32.20695910885901,10203.26,7861.7,2895.02,20959.99,16.16
C239,18,Textile,SME,1112,34966.5,20,5,1,10588.06,158.82,0.946,24.56,MSEDCL,983.12,137.05,718.57,318.33,0.6909,470.63,0,556.0,47.86,1084.6,433.8,216.9,216.9,0,855.6,42.78,28.640102696359,6586.89,6549.57,8555.53,21691.99,19.51
C239,19,Textile,SME,593,12195.3,15,7,3,9998.92,149.98,0.976,13.12,MSEDCL,1310.3,137.2,957.71,265.44,0.9209,106.95,0,296.5,39.56,949.2,379.7,189.8,189.8,0,308.1,15.41,20.023296930866966,8778.98,7123.38,3081.28,18983.64,32.01
C239,20,Textile,SME,1394,64168.8,14,5,3,9844.86,147.67,0.9,12.04,Tata Power,1369.26,80.08,1000.8,440.76,0.9623,382.72,0,697.0,22.41,944.1,377.6,188.8,188.8,0,260.7,13.03,33.422990323147474,9174.01,7100.94,2606.67,18881.62,13.54
C240,1,Textile,Enterprise,11891,549504.2,24,5,3,47862.91,717.94,0.873,11.78,Tata Power,5902.58,69.46,4314.25,466.45,4.1483,183.9,0,5945.5,14.14,5287.8,2115.1,1057.6,1057.6,0,3158.4,157.92,30.47082480771695,39547.29,34625.42,31584.23,105756.94,8.89
C240,2,Textile,Enterprise,7886,352521.3,20,5,1,44458.23,666.87,0.882,0.91,BESCOM,4953.08,182.9,3620.25,381.99,3.481,209.22,0,3943.0,9.15,5041.9,2016.7,1008.4,1008.4,0,3152.8,157.64,21.449162554080768,33185.62,36123.69,31527.92,100837.23,12.79
C240,3,Textile,Enterprise,1932,84544.8,13,5,2,42889.57,643.34,0.876,5.31,Adani Electricity,5145.64,99.52,3760.99,407.63,3.6163,294.17,0,966.0,17.1,4940.1,1976.0,988.0,988.0,0,3102.3,155.12,32.389594770190946,34475.78,33302.78,31023.33,98801.9,51.14
C240,4,Textile,Enterprise,4086,72346.2,8,7,2,58507.03,877.61,0.941,0.35,BESCOM,8719.89,61.11,6373.45,476.2,6.1283,129.92,0,2043.0,28.23,5983.9,2393.6,1196.8,1196.8,0,1344.5,67.22,25.589303766180386,58423.3,47809.79,13444.7,119677.78,29.29
C240,5,Textile,Enterprise,7969,247452.1,12,7,3,69401.79,1041.03,0.977,23.57,MSEDCL,7135.2,135.67,5215.19,482.82,5.0146,95.14,0,3984.5,2.53,5895.6,2358.2,1179.1,1179.1,0,2660.8,133.04,29.16914874599235,47805.87,43498.15,26608.19,117912.2,14.8
C240,6,Textile,Enterprise,2004,64457.7,19,7,3,64935.82,974.04,0.919,12.04,Tata Power,7878.35,81.42,5758.36,137.07,5.5369,115.86,0,1002.0,38.07,5864.4,2345.8,1172.9,1172.9,0,1766.8,88.34,34.002419285449726,52784.93,46835.88,17667.85,117288.66,58.53
C240,7,Textile,Enterprise,8240,94893.4,20,7,3,64975.91,974.64,0.895,24.86,Adani Electricity,6133.72,81.81,4483.19,282.5,4.3108,40.49,0,4120.0,44.33,5067.0,2026.8,1013.4,1013.4,0,2020.8,101.04,30.945869833702176,41095.89,40036.37,20208.11,101340.38,12.3
C240,8,Textile,Enterprise,307,11261.9,16,6,1,40454.29,606.81,0.91,2.95,MSEDCL,4872.67,138.15,3561.48,305.52,3.4245,363.36,0,153.5,36.81,5151.9,2060.8,1030.4,1030.4,0,3819.9,190.99,34.02877051914685,32646.91,32192.6,38198.96,103038.47,335.63
C240,9,Textile,Enterprise,4753,130429.1,19,6,2,49669.92,745.05,0.928,0.87,Tata Power,6900.65,191.18,5043.75,250.73,4.8498,136.05,0,2376.5,14.42,5058.0,2023.2,1011.6,1011.6,0,1455.1,72.76,29.548981230417475,46234.34,40374.72,14551.37,101160.42,21.28
C240,10,Textile,Enterprise,3702,165292.0,23,5,3,46249.5,693.74,0.869,7.9,MSEDCL,6713.85,54.4,4907.22,119.68,4.7185,254.01,0,1851.0,8.53,5476.1,2190.4,1095.2,1095.2,0,2961.2,148.06,24.405561164761956,44982.82,34927.27,29611.71,109521.79,29.58
C240,11,Textile,Enterprise,4712,62392.7,16,6,3,53961.73,809.43,0.929,14.51,Tata Power,6954.77,96.16,5083.31,108.02,4.8878,285.1,0,2356.0,27.39,5760.5,2304.2,1152.1,1152.1,0,3078.4,153.92,29.76210695666829,46596.97,37829.74,30783.7,115210.41,24.45
C240,12,Textile,Enterprise,2851,78577.7,12,5,2,56536.17,848.04,0.858,24.35,MSEDCL,8329.34,85.94,6087.99,318.74,5.8538,125.34,0,1425.5,48.65,5592.3,2236.9,1118.5,1118.5,0,2096.6,104.83,23.591156077850172,55806.58,35072.62,20965.81,111845.0,39.23
C240,13,Textile,Enterprise,11615,497254.5,21,5,1,45570.73,683.56,0.932,4.58,MSEDCL,6901.08,170.99,5044.06,485.21,4.8501,144.88,0,5807.5,25.33,5868.5,2347.4,1173.7,1173.7,0,3547.7,177.38,32.34781317510153,46237.24,35656.13,35476.88,117370.25,10.11
C240,14,Textile,Enterprise,7178,342946.7,24,7,1,63892.87,958.39,0.866,20.95,Adani Electricity,5481.28,175.36,4006.32,360.54,3.8522,198.06,0,3589.0,20.49,5538.2,2215.3,1107.6,1107.6,0,3262.4,163.12,32.7999827433277,36724.6,41415.55,32624.39,110764.54,15.43
C240,15,Textile,Enterprise,4714,157805.2,12,5,3,62503.45,937.55,0.873,23.74,Adani Electricity,7848.22,59.51,5736.33,445.27,5.5157,433.34,0,2357.0,14.07,5378.8,2151.5,1075.8,1075.8,0,1590.9,79.54,33.197338051583,52583.05,39085.03,15908.89,107576.97,22.82
C240,16,Textile,Enterprise,6738,178562.6,12,5,3,60072.89,901.09,0.929,11.98,Tata Power,7667.11,198.18,5603.96,172.49,5.3884,376.84,0,3369.0,49.59,6475.6,2590.3,1295.1,1295.1,0,3478.5,173.93,34.32961198806254,51369.67,43357.77,34785.19,129512.63,19.22
C240,17,Textile,Enterprise,565,18677.1,20,6,1,66639.09,999.59,0.853,26.95,Tata Power,7169.58,108.75,5240.31,295.05,5.0388,115.87,0,282.5,31.29,6627.4,2651.0,1325.5,1325.5,0,4459.3,222.96,21.513900751654308,48036.22,39919.08,44592.97,132548.27,234.6
C240,18,Textile,Enterprise,5869,92050.6,19,7,1,85176.34,1277.65,0.929,26.85,Tata Power,10116.1,113.67,7393.95,325.28,7.1096,160.35,0,2934.5,4.29,6805.8,2722.3,1361.2,1361.2,0,1724.7,86.24,26.479984886632828,67777.86,51090.5,17247.16,136115.52,23.19
C240,19,Textile,Enterprise,10304,241274.6,22,5,3,58836.85,882.55,0.858,20.33,Adani Electricity,8509.78,145.13,6219.87,415.97,5.9806,140.03,0,5152.0,5.85,5741.4,2296.6,1148.3,1148.3,0,1937.7,96.88,20.365526613263352,57015.49,38436.27,19376.83,114828.6,11.14
C240,20,Textile,Enterprise,1525,15561.3,15,6,2,52589.69,788.85,0.963,1.89,MSEDCL,6720.54,116.12,4912.1,171.58,4.7232,58.14,0,762.5,9.12,5509.9,2204.0,1102.0,1102.0,0,2286.3,114.32,23.156492511216133,45027.61,42306.82,22863.47,110197.89,72.26
C241,1,Food_Processing,SME,29,628.2,17,6,3,2073.38,31.1,0.874,6.33,BESCOM,332.42,59.63,242.97,241.82,0.2336,224.0,0,14.5,16.62,242.6,97.0,48.5,48.5,0,103.1,5.16,20.355421490872722,2227.19,1592.47,1031.49,4851.14,167.28
C241,2,Food_Processing,SME,91,937.6,14,7,1,2632.95,39.49,0.91,25.62,MSEDCL,327.35,85.73,239.26,164.22,0.2301,414.23,0,45.5,3.07,224.8,89.9,45.0,45.0,0,69.7,3.48,27.475331906902028,2193.24,1605.89,696.97,4496.1,49.41
C241,3,Food_Processing,SME,304,3976.4,12,5,1,2791.67,41.88,0.857,26.37,Tata Power,237.53,74.77,173.61,161.71,0.1669,316.52,0,152.0,9.57,224.1,89.6,44.8,44.8,0,120.5,6.02,27.239809234057308,1591.47,1685.55,1204.94,4481.96,14.74
C241,4,Food_Processing,SME,405,9497.3,8,6,3,2976.59,44.65,0.868,11.89,Tata Power,303.8,148.02,222.05,165.84,0.2135,326.24,0,202.5,4.06,277.6,111.0,55.5,55.5,0,136.6,6.83,26.004097333295157,2035.44,2150.57,1365.81,5551.81,13.71
C241,5,Food_Processing,SME,1326,40093.1,14,5,3,3155.6,47.33,0.973,15.81,Tata Power,401.76,102.51,293.65,313.48,0.2824,28.48,0,663.0,0.54,285.7,114.3,57.1,57.1,0,84.4,4.22,21.574096471248286,2691.8,2178.53,843.97,5714.3,4.31
C241,6,Food_Processing,SME,437,5032.8,11,6,1,2711.89,40.68,0.961,5.58,Tata Power,301.51,175.43,220.38,451.35,0.2119,466.68,0,218.5,6.19,298.7,119.5,59.7,59.7,0,185.5,9.27,27.7467890351761,2020.15,2099.73,1854.98,5974.85,13.67
C241,7,Food_Processing,SME,1398,57692.9,22,7,1,1883.81,28.26,0.857,0.37,BESCOM,256.82,80.78,187.71,487.28,0.1805,142.74,0,699.0,3.74,238.1,95.3,47.6,47.6,0,150.3,7.51,28.466794700556456,1720.69,1538.95,1502.96,4762.59,3.41
C241,8,Food_Processing,SME,595,13486.4,13,5,1,2331.97,34.98,0.975,5.53,BESCOM,367.98,110.8,268.96,440.71,0.2586,371.46,0,297.5,35.97,249.4,99.8,49.9,49.9,0,71.6,3.58,25.715717496430145,2465.49,1806.43,716.15,4988.07,8.38
C241,9,Food_Processing,SME,136,4701.7,11,5,3,2176.98,32.65,0.879,2.72,Tata Power,339.46,79.55,248.12,380.92,0.2386,89.52,0,68.0,38.19,238.7,95.5,47.7,47.7,0,76.2,3.81,33.50380328858466,2274.4,1736.65,762.21,4773.26,35.1
C241,10,Food_Processing,SME,647,19324.5,19,5,1,2794.16,41.91,0.863,27.83,Adani Electricity,323.59,70.64,236.52,255.15,0.2274,191.02,0,323.5,21.66,253.1,101.2,50.6,50.6,0,124.1,6.2,26.32999497995347,2168.08,1653.59,1240.81,5062.48,7.82
C241,11,Food_Processing,SME,145,6837.3,14,7,1,2521.8,37.83,0.897,1.12,Adani Electricity,291.97,65.51,213.4,407.59,0.2052,81.58,0,72.5,35.09,262.0,104.8,52.4,52.4,0,123.9,6.19,23.487612112746106,1956.21,2044.63,1238.62,5239.46,36.13
C241,12,Food_Processing,SME,576,14605.6,19,6,1,2575.71,38.64,0.92,9.57,MSEDCL,401.56,157.68,293.5,208.15,0.2822,178.2,0,288.0,44.35,272.1,108.8,54.4,54.4,0,84.2,4.21,26.3743038790679,2690.43,1910.01,841.65,5442.09,9.45
C241,13,Food_Processing,SME,1317,28989.2,18,6,2,2946.89,44.2,0.905,12.69,Adani Electricity,293.43,56.59,214.47,455.36,0.2062,451.86,0,658.5,33.08,271.0,108.4,54.2,54.2,0,134.4,6.72,24.740792512338828,1965.95,2109.91,1343.99,5419.86,4.12
C241,14,Food_Processing,SME,1360,35928.4,17,5,1,2531.25,37.97,0.91,18.27,MSEDCL,344.26,163.95,251.62,402.05,0.2419,464.25,0,680.0,42.93,258.1,103.2,51.6,51.6,0,115.9,5.8,31.232422753775417,2306.54,1696.46,1159.24,5162.24,3.8
C241,15,Food_Processing,SME,668,25643.1,17,5,2,2602.32,39.03,0.944,8.29,MSEDCL,277.1,122.62,202.53,207.99,0.1947,127.72,0,334.0,16.34,266.6,106.6,53.3,53.3,0,151.8,7.59,30.593566377284375,1856.55,1956.93,1517.8,5331.29,7.98
C241,16,Food_Processing,SME,749,20111.8,23,5,3,3755.39,56.33,0.936,21.2,MSEDCL,347.84,150.7,254.24,137.04,0.2445,141.57,0,374.5,9.47,311.0,124.4,62.2,62.2,0,146.4,7.32,33.68539804160925,2330.52,2426.47,1463.79,6220.78,8.31
C241,17,Food_Processing,SME,20,654.7,17,5,1,3323.87,49.86,0.977,4.05,Adani Electricity,387.26,108.48,283.05,414.86,0.2722,116.96,0,10.0,35.62,335.6,134.2,67.1,67.1,0,150.2,7.51,23.710168686900023,2594.65,2615.13,1502.23,6712.01,335.6
C241,18,Food_Processing,SME,851,22346.1,13,7,2,3500.49,52.51,0.95,18.38,BESCOM,320.91,97.77,234.56,225.41,0.2255,451.91,0,425.5,5.87,339.0,135.6,67.8,67.8,0,228.8,11.44,21.556671820646763,2150.12,2342.79,2287.96,6780.87,7.97
C241,19,Food_Processing,SME,329,12702.6,20,5,1,3036.94,45.55,0.961,12.99,MSEDCL,342.1,86.24,250.04,203.99,0.2404,446.5,0,164.5,25.63,291.5,116.6,58.3,58.3,0,137.0,6.85,30.061455264701586,2292.05,2166.87,1370.21,5829.13,17.72
C241,20,Food_Processing,SME,93,4588.5,23,6,3,3235.0,48.53,0.902,25.05,Adani Electricity,267.05,169.36,195.19,403.44,0.1877,172.82,0,46.5,43.88,279.0,111.6,55.8,55.8,0,180.2,9.01,29.54089479429632,1789.25,1988.11,1801.93,5579.29,59.99
C242,1,Food_Processing,Large,559,22434.2,13,6,1,9025.51,135.38,0.877,7.32,Tata Power,1238.31,154.26,905.09,399.22,0.8703,272.05,0,279.5,18.95,992.3,396.9,198.5,198.5,0,468.9,23.45,32.12639066709206,8296.65,6859.5,4689.37,19845.52,35.5
C242,2,Food_Processing,Large,2492,46232.2,18,6,2,10021.64,150.32,0.918,8.92,Tata Power,931.91,137.52,681.14,419.82,0.6549,283.09,0,1246.0,15.33,965.8,386.3,193.2,193.2,0,558.9,27.94,23.50153600866849,6243.78,7484.45,5588.75,19316.97,7.75
C242,3,Food_Processing,Large,1285,35144.9,13,5,3,9764.48,146.47,0.881,15.26,Adani Electricity,1311.84,175.5,958.83,422.19,0.922,209.64,0,642.5,46.81,939.5,375.8,187.9,187.9,0,321.6,16.08,20.940747614211823,8789.3,6785.0,3215.8,18790.1,14.62
C242,4,Food_Processing,Large,1713,29272.9,13,7,2,9761.73,146.43,0.961,5.01,Adani Electricity,1088.71,147.38,795.75,368.74,0.7651,105.48,0,856.5,6.56,1044.0,417.6,208.8,208.8,0,598.2,29.91,26.730169005928545,7294.38,7603.93,5981.89,20880.2,12.19
C242,5,Food_Processing,Large,261,11034.9,18,5,3,9819.82,147.3,0.874,22.56,MSEDCL,1396.0,109.49,1020.35,112.67,0.9811,450.36,0,130.5,18.3,1011.0,404.4,202.2,202.2,0,463.1,23.15,26.99241423639829,9353.19,6235.44,4630.81,20219.44,77.47
C242,6,Food_Processing,Large,515,15062.1,13,7,1,10332.17,154.98,0.886,16.22,BESCOM,1376.74,178.59,1006.27,499.34,0.9676,353.73,0,257.5,31.04,1067.3,426.9,213.5,213.5,0,502.3,25.12,22.207646249007418,9224.19,7098.23,5023.26,21345.68,41.45
C242,7,Food_Processing,Large,4360,81935.7,16,7,3,8847.19,132.71,0.895,8.24,BESCOM,1027.17,110.44,750.77,401.85,0.7219,360.01,0,2180.0,37.42,891.2,356.5,178.2,178.2,0,428.6,21.43,31.149453354160137,6882.03,6656.88,4285.98,17824.9,4.09
C242,8,Food_Processing,Large,3238,157719.0,9,5,3,10828.33,162.43,0.921,17.21,Adani Electricity,1288.56,80.84,941.82,340.41,0.9056,479.86,0,1619.0,2.05,953.3,381.3,190.7,190.7,0,308.2,15.41,33.62839466043744,8633.36,7351.0,3082.21,19066.57,5.89
C242,9,Food_Processing,Large,3094,130896.8,16,5,2,8310.91,124.66,0.898,17.14,BESCOM,1150.55,63.57,840.95,189.18,0.8086,313.56,0,1547.0,14.17,926.1,370.4,185.2,185.2,0,516.6,25.83,23.776004840099194,7708.66,5646.94,5166.22,18521.82,5.99
C242,10,Food_Processing,Large,1837,27298.5,17,5,3,11517.6,172.76,0.926,27.18,Adani Electricity,957.83,183.61,700.09,302.85,0.6732,240.3,0,918.5,46.33,951.7,380.7,190.3,190.3,0,573.9,28.7,27.116886844309462,6417.46,6877.86,5739.37,19034.69,10.36
C242,11,Food_Processing,Large,3889,116558.1,19,6,3,13648.39,204.73,0.933,28.91,MSEDCL,1242.96,94.25,908.49,301.14,0.8736,368.34,0,1944.5,38.75,1000.1,400.1,200.0,200.0,0,371.9,18.6,31.284591041327616,8327.86,7955.62,3719.43,20002.91,5.14
C242,12,Food_Processing,Large,4146,100893.0,20,6,1,8875.99,133.14,0.868,9.41,Tata Power,1215.87,179.05,888.69,224.09,0.8545,89.58,0,2073.0,10.53,962.5,385.0,192.5,192.5,0,450.9,22.55,23.253391074844327,8146.32,6593.73,4509.29,19249.34,4.64
C242,13,Food_Processing,Large,3825,88073.0,14,6,3,8139.29,122.09,0.855,3.04,BESCOM,1327.43,169.1,970.23,201.47,0.9329,288.53,0,1912.5,0.04,923.8,369.5,184.8,184.8,0,311.1,15.56,24.1758120591034,8893.78,6471.45,3111.17,18476.4,4.83
C242,14,Food_Processing,Large,279,4328.9,13,6,1,8978.58,134.68,0.947,18.93,Tata Power,806.26,175.02,589.3,285.31,0.5666,25.32,0,139.5,31.3,856.6,342.6,171.3,171.3,0,576.2,28.81,30.91206831808001,5401.95,5968.69,5761.59,17132.24,61.41
C242,15,Food_Processing,Large,1901,80365.6,12,5,3,8101.25,121.52,0.945,7.57,BESCOM,1036.0,105.93,757.22,174.58,0.7281,424.26,0,950.5,43.51,864.8,345.9,173.0,173.0,0,421.4,21.07,22.29516983946644,6941.21,6139.82,4214.33,17295.36,9.1
C242,16,Food_Processing,Large,2615,78281.7,20,6,1,9998.59,149.98,0.882,22.11,MSEDCL,1094.93,196.51,800.29,196.8,0.7695,231.28,0,1307.5,30.65,1060.1,424.0,212.0,212.0,0,748.0,37.4,22.16684054936468,7336.01,6386.47,7479.98,21202.46,8.11
C242,17,Food_Processing,Large,2215,100988.7,19,6,3,12547.29,188.21,0.865,25.26,Adani Electricity,1354.45,104.08,989.98,154.05,0.9519,132.0,0,1107.5,37.68,1056.3,422.5,211.3,211.3,0,436.2,21.81,28.35269901076285,9074.84,7689.65,4362.32,21126.81,9.54
C242,18,Food_Processing,Large,2242,66138.3,15,6,1,10701.16,160.52,0.89,14.45,Adani Electricity,986.99,135.87,721.4,447.28,0.6937,308.74,0,1121.0,0.47,1068.9,427.6,213.8,213.8,0,725.8,36.29,20.17749022124793,6612.86,7507.34,7257.71,21377.91,9.54
C242,19,Food_Processing,Large,4807,136629.2,14,6,3,8516.52,127.75,0.886,14.1,Tata Power,1290.99,101.65,943.59,138.97,0.9073,229.13,0,2403.5,38.48,922.0,368.8,184.4,184.4,0,379.2,18.96,30.757765151571217,8649.62,5998.59,3791.77,18439.98,3.84
C242,20,Food_Processing,Large,474,8517.5,24,6,1,9808.33,147.12,0.877,22.06,BESCOM,1239.52,74.84,905.98,321.65,0.8711,462.24,0,237.0,9.78,935.4,374.2,187.1,187.1,0,413.5,20.67,25.43747266238194,8304.79,6268.74,4134.87,18708.4,39.47
