company_id,month_index,industry,company_size,employee_total,facility_area_sqm,operating_hours_per_day,operating_days_per_week,number_of_shifts,monthly_electricity_kwh,peak_demand_kw,power_factor,renewable_energy_percent,electricity_provider,diesel_liters_monthly,petrol_liters_monthly,natural_gas_kg_monthly,lpg_kg_monthly,coal_tons_monthly,furnace_oil_liters_monthly,biomass_tons_monthly,water_consumption_kl_monthly,water_recycling_percent,metal_scrap_kg_monthly,plastic_waste_kg_monthly,organic_waste_kg_monthly,paper_waste_kg_monthly,wood_waste_kg_monthly,production_volume_monthly,raw_material_consumption_tons,avg_temperature,scope1_kg,scope2_kg,scope3_kg,total_co2_kg,emission_intensity,suggest_night_shift,suggest_solar_ppa,suggest_power_factor_correction,suggest_led_lighting,suggest_waste_heat_recovery,suggest_biogas_plant,suggest_water_recycling,suggest_switch_to_png,suggest_renewable_procurement,suggest_process_optimization
C232,8,Textile,SME,166,7268.9,13,5,2,3373.3,50.6,0.888,5.02,Adani Electricity,507.67,132.83,371.06,301.61,0.3568,325.29,0,83.0,36.84,431.4,172.6,86.3,86.3,0,259.9,13.0,31.95829198534139,3401.42,2627.33,2599.06,8627.81,51.97,0,1,1,0,0,0,0,1,0,1
C386,13,Construction,Startup,191,4843.6,16,5,2,3422.26,51.33,0.864,23.68,MSEDCL,502.84,188.92,367.53,154.5,0.3534,48.46,0,95.5,14.72,353.5,141.4,70.7,70.7,0,155.9,7.8,28.451326089783826,3369.01,2141.81,1559.41,7070.23,37.02,0,0,1,0,0,0,0,1,0,0
C115,2,Chemical,Mid,2421,98500.2,8,7,3,49051.72,735.78,0.859,29.97,Tata Power,3606.7,168.47,2636.17,142.91,2.5348,148.06,0,1210.5,28.13,3713.1,1485.3,742.6,742.6,0,2193.0,109.65,28.69715450661534,24164.87,28168.48,21929.53,74262.87,30.67,1,1,1,1,1,1,0,1,0,0
C278,15,Food_Processing,Large,1199,43546.9,16,5,2,10493.12,157.4,0.925,13.78,Adani Electricity,1014.94,87.37,741.83,319.16,0.7133,143.58,0,599.5,19.73,995.1,398.0,199.0,199.0,0,568.3,28.41,33.328182525687644,6800.11,7418.72,5682.77,19901.6,16.6,1,0,0,0,0,0,1,1,0,0
C163,5,Manufacturing,Enterprise,1207,28343.1,14,7,2,54842.41,822.64,0.865,15.55,Adani Electricity,7652.57,142.38,5593.34,396.11,5.3782,127.29,0,603.5,14.97,6173.9,2469.6,1234.8,1234.8,0,3422.7,171.14,29.60440875426629,51272.24,37978.86,34227.41,123478.52,102.3,0,0,1,1,0,1,1,1,0,1
C034,18,Steel,SME,742,8374.7,18,6,2,23890.5,358.36,0.906,17.94,Adani Electricity,2932.28,89.03,2143.23,170.82,2.0608,14.26,0,371.0,45.47,2170.4,868.2,434.1,434.1,0,768.6,38.43,20.123346970833374,19646.27,16076.25,7685.65,43408.16,58.5,0,0,1,1,1,1,0,1,0,0
C017,14,Steel,SME,654,14706.9,10,7,1,18623.26,279.35,0.96,8.98,MSEDCL,2822.47,197.87,2062.97,416.51,1.9836,300.69,0,327.0,16.96,1955.8,782.3,391.2,391.2,0,630.6,31.53,28.168931730661242,18910.53,13900.2,6305.54,39116.27,59.81,0,1,0,0,0,1,1,1,1,1
C279,6,Food_Processing,Large,2764,60703.0,18,7,3,26163.35,392.45,0.933,21.17,Tata Power,2490.96,64.54,1820.66,258.9,1.7506,99.75,0,1382.0,7.56,2372.9,949.2,474.6,474.6,0,1385.7,69.29,23.30529321540429,16689.42,16912.01,13857.15,47458.58,17.17,0,0,0,1,0,1,1,1,0,0
C164,2,Manufacturing,Enterprise,11518,287115.1,24,6,2,86409.45,1296.14,0.857,1.87,BESCOM,13798.49,74.35,10085.44,469.69,9.6975,213.92,0,5759.0,33.43,10021.7,4008.7,2004.3,2004.3,0,3845.5,192.28,32.75287731903082,92449.89,69528.03,38455.19,200433.11,17.4,1,1,1,1,0,1,0,1,1,0
C284,5,Pharmaceutical,SME,329,7595.7,15,5,3,2482.24,37.23,0.957,29.01,BESCOM,199.47,85.19,145.79,302.28,0.1402,200.12,0,164.5,32.22,201.7,80.7,40.3,40.3,0,125.3,6.26,23.629113539959576,1336.43,1444.99,1252.55,4033.97,12.26,0,0,0,0,0,0,0,1,0,0
C149,11,Automotive,Mid,2795,80785.5,19,7,2,18487.29,277.31,0.869,21.07,MSEDCL,1771.41,186.27,1294.74,367.09,1.2449,308.79,0,1397.5,46.32,1524.5,609.8,304.9,304.9,0,665.6,33.28,34.904557664125804,11868.44,11965.89,6656.14,30490.47,10.91,0,0,1,0,0,1,0,1,0,0
C136,18,Automotive,Mid,841,38525.2,17,6,1,35260.72,528.91,0.858,12.84,MSEDCL,3939.03,94.64,2879.07,270.45,2.7683,155.87,0,420.5,4.3,4174.7,1669.9,834.9,834.9,0,3190.2,159.51,33.860694402774,26391.51,25201.92,31901.52,83494.95,99.28,0,0,1,1,0,1,1,1,0,1
C022,6,Steel,Mid,1104,34191.1,23,5,1,60300.12,904.5,0.894,24.26,Tata Power,5920.22,158.53,4327.14,330.87,4.1607,323.86,0,552.0,1.46,5310.4,2124.2,1062.1,1062.1,0,2909.4,145.47,29.27154448342545,39665.44,37448.51,29094.43,106208.38,96.2,1,0,1,1,1,1,1,1,0,1
C155,4,Automotive,Startup,473,19332.6,8,6,2,5483.16,82.25,0.906,7.46,MSEDCL,763.01,137.01,557.69,435.46,0.5362,232.61,0,236.5,41.33,665.6,266.2,133.1,133.1,0,403.9,20.19,20.508746266371755,5112.15,4160.71,4038.76,13311.62,28.14,0,1,1,0,0,0,0,1,0,0
C145,1,Automotive,Large,2346,116184.1,16,5,1,42034.46,630.52,0.889,0.94,BESCOM,5518.96,180.04,4033.86,229.72,3.8787,467.13,0,1173.0,16.64,4281.4,1712.6,856.3,856.3,0,1450.7,72.54,29.153019799588535,36977.05,34144.57,14507.15,85628.78,36.5,0,1,1,1,0,1,1,1,1,0
C045,11,Energy,SME,637,13945.2,19,6,2,38344.55,575.17,0.896,22.72,Tata Power,3339.52,66.74,2440.88,174.86,2.347,252.09,0,318.5,42.46,3253.3,1301.3,650.7,650.7,0,1839.5,91.97,23.534634979995303,22374.77,24297.38,18394.7,65066.85,102.15,0,0,1,1,1,1,0,1,0,1
C278,2,Food_Processing,Large,1414,43718.3,13,6,1,8797.96,131.97,0.854,21.37,MSEDCL,778.52,198.66,569.02,272.93,0.5471,237.9,0,707.0,39.14,862.3,344.9,172.5,172.5,0,635.8,31.79,33.019678322996725,5216.06,5672.93,6357.82,17246.81,12.2,0,0,1,0,0,0,0,1,0,0
C239,16,Textile,SME,1340,48577.9,22,6,3,9502.65,142.54,0.923,5.36,MSEDCL,1186.39,96.18,867.14,154.85,0.8338,92.83,0,670.0,4.06,1009.6,403.8,201.9,201.9,0,486.8,24.34,27.617943904887127,7948.81,7374.68,4868.33,20191.82,15.07,0,1,0,0,0,1,1,1,0,0
C221,10,Textile,Mid,1282,45282.5,18,5,1,8918.44,133.78,0.979,21.27,MSEDCL,854.17,61.62,624.32,375.07,0.6003,51.56,0,641.0,42.21,750.1,300.1,150.0,150.0,0,352.3,17.61,27.98177333369471,5722.91,5757.45,3522.5,15002.86,11.7,0,0,0,0,0,1,0,1,0,0
C171,15,Manufacturing,Large,2355,43057.5,11,5,2,27570.83,413.56,0.861,11.77,Tata Power,2874.2,164.98,2100.78,337.01,2.02,196.6,0,1177.5,29.16,2740.6,1096.2,548.1,548.1,0,1560.7,78.03,30.574830016014232,19257.14,19947.7,15606.75,54811.59,23.27,0,0,1,1,0,1,0,1,1,0
C107,1,Chemical,Mid,1062,13695.1,20,7,1,43258.27,648.87,0.908,26.22,MSEDCL,4138.58,53.25,3024.93,375.19,2.9086,262.81,0,531.0,43.8,3687.5,1475.0,737.5,737.5,0,1985.3,99.26,27.477993544589083,27728.49,26169.52,19852.77,73750.77,69.45,0,0,1,1,1,0,0,1,0,1
C071,1,Energy,SME,879,38590.2,8,6,1,50744.15,761.16,0.973,19.82,Adani Electricity,5455.76,198.05,3987.67,350.79,3.8343,449.77,0,439.5,2.73,4216.5,1686.6,843.3,843.3,0,1441.2,72.06,28.493335172159725,36553.61,33364.44,14412.09,84330.15,95.94,0,0,0,1,1,1,1,1,0,1
C180,12,Manufacturing,Startup,269,5858.1,17,7,2,3080.58,46.21,0.911,19.06,Tata Power,314.95,75.71,230.2,437.68,0.2213,402.6,0,134.5,36.44,259.5,103.8,51.9,51.9,0,103.5,5.18,20.73126153276602,2110.17,2044.68,1035.47,5190.31,19.29,0,0,1,0,0,0,0,0,0,0
C348,15,Electronics,Startup,56,2580.6,24,6,3,645.26,9.68,0.877,9.06,BESCOM,80.52,123.11,58.85,380.83,0.0566,23.45,0,28.0,0.49,61.5,24.6,12.3,12.3,0,20.9,1.05,31.667894511602498,539.48,481.18,209.39,1230.05,21.97,0,1,1,0,0,0,0,0,0,0
C172,12,Manufacturing,Startup,271,3125.9,15,5,1,4014.88,60.22,0.902,28.8,BESCOM,298.8,165.89,218.4,218.39,0.21,266.02,0,135.5,15.68,302.7,121.1,60.5,60.5,0,170.7,8.54,23.89803330288967,2001.99,2344.17,1707.39,6053.55,22.34,0,0,1,0,0,0,0,0,0,0
C142,10,Automotive,Startup,215,9522.0,19,6,2,2249.47,33.74,0.954,8.6,BESCOM,354.09,106.14,258.81,235.26,0.2489,292.75,0,107.5,28.38,274.2,109.7,54.8,54.8,0,142.7,7.13,26.081794674885913,2372.42,1685.99,1426.55,5484.97,25.51,0,1,0,0,0,0,0,0,0,0
C086,16,Chemical,Large,3389,146108.5,20,6,3,94012.8,1410.19,0.949,26.68,BESCOM,8279.19,83.09,6051.33,286.5,5.8186,333.25,0,1694.5,19.25,7681.8,3072.7,1536.4,1536.4,0,4164.4,208.22,32.03813385736012,55470.55,56521.48,41643.67,153635.71,45.33,1,1,0,1,1,1,0,1,0,0
C364,13,Construction,Large,2665,37777.2,10,6,1,28972.7,434.59,0.869,20.23,Tata Power,2893.25,75.77,2114.7,496.71,2.0334,478.92,0,1332.5,36.21,2906.7,1162.7,581.3,581.3,0,1979.8,98.99,32.59273665845404,19384.75,18951.98,19797.56,58134.28,21.81,0,0,1,1,0,1,0,1,0,0
C215,14,Textile,Startup,191,8597.6,21,5,1,984.5,14.77,0.893,1.74,Tata Power,169.05,114.19,123.56,177.81,0.1188,177.76,0,95.5,19.92,118.5,47.4,23.7,23.7,0,44.5,2.22,33.983883108517254,1132.64,793.28,444.93,2370.85,12.41,0,1,1,0,0,0,0,0,0,0
C217,5,Textile,Enterprise,5695,257296.6,23,7,1,50264.05,753.96,0.884,20.45,Tata Power,6570.64,100.93,4802.54,172.31,4.6178,72.05,0,2847.5,14.64,4418.7,1767.5,883.7,883.7,0,1156.2,57.81,30.334691368839998,44023.3,32788.26,11561.98,88373.55,15.52,1,0,1,1,0,1,1,1,0,0
C377,13,Construction,Enterprise,6173,175328.8,8,5,2,41282.72,619.24,0.963,16.98,MSEDCL,4939.34,151.2,3610.21,255.6,3.4714,348.66,0,3086.5,45.72,3636.9,1454.7,727.4,727.4,0,1154.1,57.71,23.234647381422953,33093.61,28102.46,11541.12,72737.18,11.78,0,0,0,1,0,1,0,1,0,1
C285,19,Pharmaceutical,Enterprise,9475,135314.0,12,5,3,17314.89,259.72,0.907,9.76,Tata Power,2488.07,181.67,1818.55,231.94,1.7486,239.08,0,4737.5,37.93,1830.9,732.4,366.2,366.2,0,713.7,35.68,30.750304000737824,16670.04,12812.07,7136.57,36618.68,3.86,0,1,1,0,0,1,0,1,1,0
C387,20,Construction,SME,683,21873.4,18,7,3,7493.9,112.41,0.884,2.98,Adani Electricity,1293.18,62.82,945.19,309.89,0.9088,276.46,0,341.5,31.49,909.8,363.9,182.0,182.0,0,357.1,17.85,22.412546765182327,8664.28,5961.82,3570.6,18196.7,26.64,0,1,1,0,0,0,0,1,0,0
C114,13,Chemical,SME,473,17259.1,13,6,3,20443.97,306.66,0.915,21.28,Tata Power,2349.47,162.52,1717.25,462.56,1.6512,218.96,0,236.5,18.02,1787.4,715.0,357.5,357.5,0,681.1,34.05,26.450422629748836,15741.47,13196.2,6810.91,35748.57,75.58,0,1,1,1,0,1,1,1,0,1
C315,4,Pharmaceutical,Large,3949,95375.6,11,7,3,12627.15,189.41,0.928,5.41,Adani Electricity,1885.1,187.34,1377.84,156.43,1.3248,20.67,0,1974.5,48.37,1420.6,568.2,284.1,284.1,0,598.7,29.93,22.05085572421607,12630.16,9794.28,5986.62,28411.07,7.19,0,1,0,0,0,1,0,1,0,0
C200,19,Manufacturing,Mid,626,14979.1,10,6,3,19638.86,294.58,0.912,22.9,MSEDCL,1689.09,75.38,1234.57,404.22,1.1871,181.99,0,313.0,34.31,1754.0,701.6,350.8,350.8,0,1134.7,56.73,27.400522191054584,11316.88,12416.48,11346.64,35079.99,56.04,0,0,1,0,0,1,0,1,0,1
C002,9,Steel,Large,3698,117731.9,18,6,3,67709.58,1015.64,0.869,1.68,Adani Electricity,10090.28,175.54,7375.08,446.75,7.0914,419.24,0,1849.0,21.3,6830.9,2732.3,1366.2,1366.2,0,1442.1,72.1,23.338646263565458,67604.89,54591.23,14420.92,136617.04,36.94,0,1,1,1,1,1,0,1,1,0
C237,6,Textile,Mid,1010,21277.3,18,7,3,6105.4,91.58,0.954,20.17,Tata Power,677.34,194.2,495.07,393.05,0.476,23.39,0,505.0,15.34,644.9,258.0,129.0,129.0,0,436.4,21.82,20.75408655753284,4538.15,3996.52,4363.94,12898.61,12.77,0,0,0,0,0,0,1,1,0,0
C258,13,Food_Processing,Enterprise,3174,88363.1,9,7,3,21730.92,325.96,0.97,14.92,Tata Power,2948.07,96.66,2154.77,492.85,2.0719,3.24,0,1587.0,14.62,2059.7,823.9,411.9,411.9,0,628.1,31.41,34.60752516747924,19752.04,15161.03,6281.19,41194.26,12.98,0,0,0,1,0,1,1,1,1,0
C117,7,Chemical,Mid,371,4110.6,12,7,2,33607.85,504.12,0.864,16.74,BESCOM,5287.54,62.13,3864.71,142.1,3.7161,432.27,0,185.5,25.16,3731.1,1492.4,746.2,746.2,0,1624.9,81.25,24.095792132573557,35426.54,22945.79,16249.26,74621.59,201.14,0,0,1,0,1,1,0,1,0,1
C213,7,Textile,SME,595,10911.2,22,7,2,4895.77,73.44,0.931,14.74,Adani Electricity,528.53,132.83,386.31,159.19,0.3714,107.51,0,297.5,25.09,481.4,192.6,96.3,96.3,0,266.4,13.32,23.266405893931694,3541.13,3422.59,2664.27,9627.99,16.18,0,0,0,0,0,0,0,1,0,0
C037,5,Steel,SME,305,3186.1,21,6,1,24996.87,374.95,0.862,8.55,BESCOM,4554.43,183.17,3328.87,377.5,3.2008,197.31,0,152.5,18.62,3085.4,1234.2,617.1,617.1,0,1244.9,62.25,26.836037210127273,30514.67,18744.08,12449.02,61707.78,202.32,0,1,1,0,1,1,1,1,1,1
C132,11,Automotive,Large,4025,188711.7,8,5,1,33516.67,502.75,0.857,21.23,BESCOM,3182.72,183.09,2326.28,331.85,2.2368,227.14,0,2012.5,0.58,3054.7,1221.9,610.9,610.9,0,1812.2,90.61,30.7626183513738,21324.23,21648.05,18122.47,61094.75,15.18,0,0,1,0,0,1,1,1,0,0
C236,9,Textile,Mid,2474,38512.9,15,6,3,9722.94,145.84,0.896,3.52,Tata Power,920.86,99.03,673.07,407.52,0.6472,125.54,0,1237.0,39.84,1002.4,401.0,200.5,200.5,0,618.7,30.93,22.28236006676575,6169.77,7692.53,6186.69,20048.99,8.1,0,0,1,0,0,0,0,1,0,0
C318,16,Pharmaceutical,Startup,84,3292.9,21,7,2,922.81,13.84,0.856,18.76,BESCOM,136.89,148.07,100.05,461.56,0.0962,341.79,0,42.0,27.67,98.3,39.3,19.7,19.7,0,43.3,2.17,22.638353772578544,917.15,614.71,433.19,1965.05,23.39,0,0,1,0,0,0,0,0,0,0
C357,13,Electronics,Large,1072,15797.7,14,6,2,8614.75,129.22,0.862,0.6,Adani Electricity,1151.44,70.17,841.6,389.58,0.8092,394.32,0,536.0,38.32,893.4,357.4,178.7,178.7,0,313.2,15.66,24.865008611081727,7714.66,7021.81,3131.74,17868.21,16.67,0,1,1,0,0,0,0,1,0,0
C326,8,Electronics,Mid,2529,80496.7,10,7,1,2039.77,30.6,0.957,18.39,BESCOM,203.09,79.24,148.44,423.41,0.1427,168.06,0,1264.5,20.15,219.5,87.8,43.9,43.9,0,166.3,8.32,29.609852000054065,1360.72,1365.03,1663.43,4389.18,1.74,0,0,0,0,0,0,0,0,0,0
C255,6,Food_Processing,Startup,403,11461.1,24,5,1,1151.0,17.27,0.933,18.5,MSEDCL,161.98,173.7,118.39,359.16,0.1138,296.07,0,201.5,0.02,113.3,45.3,22.7,22.7,0,41.3,2.06,34.40109213077881,1085.28,769.17,412.55,2267.0,5.63,0,0,0,0,0,0,1,0,0,0
C265,10,Food_Processing,Large,1409,22179.7,19,5,2,9229.12,138.44,0.859,15.74,MSEDCL,1411.43,84.84,1031.63,427.17,0.9919,196.26,0,704.5,35.71,948.7,379.5,189.7,189.7,0,314.1,15.7,33.27605480035173,9456.56,6376.84,3140.63,18974.04,13.47,0,0,1,0,1,0,0,1,0,0
C192,17,Manufacturing,SME,723,13727.5,15,7,3,10429.9,156.45,0.863,21.39,MSEDCL,1319.3,175.5,964.29,415.93,0.9272,71.11,0,361.5,1.14,1075.4,430.1,215.1,215.1,0,594.5,29.72,21.883225337881445,8839.31,6722.89,5944.84,21507.04,29.75,0,0,1,0,0,1,1,1,1,0
C328,5,Electronics,Enterprise,9860,318844.5,17,5,3,22699.67,340.5,0.969,2.0,Tata Power,2664.52,113.5,1947.53,218.14,1.8726,397.83,0,4930.0,26.68,2643.2,1057.3,528.6,528.6,0,1677.0,83.85,26.826744483369414,17852.32,18241.3,16770.24,52863.86,5.36,0,1,0,1,0,1,0,0,1,0
C283,3,Pharmaceutical,Mid,2444,73475.4,21,5,2,3254.14,48.81,0.945,10.04,Adani Electricity,326.52,104.06,238.65,195.56,0.2295,86.12,0,1222.0,22.68,354.4,141.8,70.9,70.9,0,250.0,12.5,33.04431238425909,2187.67,2400.46,2499.5,7087.63,2.9,0,0,0,0,0,0,0,0,0,0
C161,9,Manufacturing,Enterprise,6722,142309.7,17,7,1,47546.19,713.19,0.914,7.33,Adani Electricity,4586.98,109.28,3352.67,143.03,3.2237,484.71,0,3361.0,8.73,5044.7,2017.9,1008.9,1008.9,0,3403.1,170.16,29.49675867434585,30732.77,36130.03,34031.16,100893.96,15.01,0,1,1,1,0,1,1,1,0,0
C347,3,Electronics,Startup,183,2863.6,13,7,2,794.68,11.92,0.917,1.79,Adani Electricity,106.58,190.87,77.9,404.95,0.0749,120.58,0,91.5,13.5,94.3,37.7,18.9,18.9,0,53.2,2.66,24.638328707946943,714.09,640.0,532.19,1886.28,10.31,0,1,1,0,0,0,0,0,0,1
C097,6,Chemical,Enterprise,1915,40386.7,20,6,2,95441.8,1431.63,0.927,12.18,MSEDCL,11865.76,124.33,8672.79,255.41,8.3392,475.31,0,957.5,18.55,11230.9,4492.4,2246.2,2246.2,0,7638.4,381.92,22.504590890707842,79500.57,68733.52,76383.94,224618.02,117.29,1,0,1,1,1,0,1,1,1,1
C186,7,Manufacturing,Enterprise,6177,169332.7,10,6,3,124694.17,1870.41,0.917,25.92,BESCOM,10049.75,157.11,7345.46,244.63,7.0629,0.72,0,3088.5,26.45,10992.6,4397.0,2198.5,2198.5,0,7677.3,383.87,28.917766182685916,67333.36,75744.72,76773.35,219851.42,35.59,0,0,1,1,0,1,0,1,0,0
C094,1,Chemical,Enterprise,2756,94143.6,8,7,3,138881.81,2083.23,0.965,10.27,MSEDCL,18888.76,153.59,13805.97,357.77,13.275,359.98,0,1378.0,29.99,14880.0,5952.0,2976.0,2976.0,0,6885.6,344.28,22.42309339920926,126554.71,102189.02,68856.05,297599.78,107.98,0,0,0,1,1,1,0,1,1,1
C263,11,Food_Processing,Mid,2410,119298.6,16,5,3,10834.19,162.51,0.878,24.59,Tata Power,864.17,148.23,631.63,324.46,0.6073,365.62,0,1205.0,46.71,925.8,370.3,185.2,185.2,0,602.8,30.14,25.595707720204693,5789.91,6699.07,6027.99,18516.98,7.68,0,0,1,0,0,0,0,1,0,0
C132,11,Automotive,Large,4025,188711.7,8,5,1,33516.67,502.75,0.857,21.23,BESCOM,3182.72,183.09,2326.28,331.85,2.2368,227.14,0,2012.5,0.58,3054.7,1221.9,610.9,610.9,0,1812.2,90.61,30.7626183513738,21324.23,21648.05,18122.47,61094.75,15.18,0,0,1,1,0,1,1,1,0,0
C294,15,Pharmaceutical,Startup,249,12022.7,11,7,1,772.41,11.59,0.87,6.56,Tata Power,71.03,181.89,51.92,409.13,0.0499,122.38,0,124.5,37.49,75.0,30.0,15.0,15.0,0,43.3,2.17,29.140750311829656,475.89,591.84,433.22,1500.96,6.03,0,1,1,0,0,0,0,0,0,0
C022,9,Steel,Mid,1356,37832.4,16,5,2,41950.07,629.25,0.973,23.28,MSEDCL,3778.29,81.36,2761.59,439.39,2.6554,453.01,0,678.0,27.08,4190.8,1676.3,838.2,838.2,0,3211.0,160.55,29.441355666756508,25314.56,26392.28,32109.86,83816.7,61.81,0,0,0,1,1,1,0,1,0,1
C326,20,Electronics,Mid,1664,70786.3,24,7,2,2724.71,40.87,0.893,29.43,Adani Electricity,238.43,164.68,174.27,227.55,0.1676,486.31,0,832.0,23.77,226.7,90.7,45.3,45.3,0,135.9,6.8,33.92440064496362,1597.5,1576.65,1359.02,4533.17,2.72,0,0,1,0,0,0,0,0,0,0
C166,6,Manufacturing,Mid,993,36592.4,18,5,1,20066.57,301.0,0.967,6.46,BESCOM,2022.94,174.97,1478.59,153.52,1.4217,454.85,0,496.5,6.2,2050.2,820.1,410.0,410.0,0,1205.7,60.29,21.339900599306667,13553.72,15392.31,12057.35,41003.38,41.29,0,1,0,1,0,1,1,1,1,0
C201,20,Textile,SME,1115,16252.7,21,6,3,5249.65,78.74,0.884,25.26,MSEDCL,706.06,133.46,516.07,130.77,0.4962,20.58,0,557.5,38.67,488.8,195.5,97.8,97.8,0,182.7,9.14,25.91801381911024,4730.63,3217.48,1827.02,9775.13,8.77,0,0,1,0,0,0,0,0,0,0
C248,8,Food_Processing,SME,678,14557.8,23,5,1,4590.25,68.85,0.94,16.97,Adani Electricity,478.44,119.57,349.7,225.71,0.3362,436.63,0,339.0,36.7,400.3,160.1,80.1,80.1,0,167.4,8.37,24.60544490870275,3205.54,3125.12,1674.48,8005.14,11.81,1,0,0,0,0,0,0,0,0,0
C035,19,Steel,Large,1801,42043.6,22,7,1,83617.59,1254.26,0.883,18.4,Adani Electricity,10409.79,167.08,7608.61,214.73,7.316,201.22,0,900.5,36.98,8502.5,3401.0,1700.5,1700.5,0,4435.6,221.78,34.52770335324797,69745.63,55947.9,44356.1,170049.62,94.42,1,0,1,1,1,1,0,1,0,1
C345,8,Electronics,Mid,813,8617.1,15,5,1,6336.75,95.05,0.918,22.42,Adani Electricity,496.99,170.08,363.26,209.38,0.3493,335.7,0,406.5,32.91,542.6,217.0,108.5,108.5,0,349.1,17.45,22.169181823006042,3329.85,4031.14,3490.9,10851.89,13.35,0,0,1,0,0,0,0,0,0,0
C291,1,Pharmaceutical,Large,3347,161152.7,12,7,1,17124.14,256.86,0.856,24.83,MSEDCL,1775.67,81.3,1297.86,222.78,1.2479,312.67,0,1673.5,46.97,1515.9,606.3,303.2,303.2,0,786.6,39.33,28.450352326444687,11897.01,10554.58,7865.53,30317.12,9.06,0,0,0,0,0,1,1,1,0,0
C149,18,Automotive,Mid,2171,90482.6,22,5,2,13391.79,200.88,0.901,3.74,Adani Electricity,1648.35,139.22,1204.8,430.42,1.1585,373.09,0,1085.5,34.82,1608.8,643.5,321.8,321.8,0,1056.3,52.81,33.932781637751454,11043.97,10570.26,10562.72,32176.96,14.82,0,1,1,0,0,1,0,1,1,1
C261,18,Food_Processing,Mid,1457,28274.0,22,5,1,12716.65,190.75,0.959,13.92,MSEDCL,1730.34,74.97,1264.72,392.54,1.2161,324.57,0,728.5,15.64,1398.8,559.5,279.8,279.8,0,740.7,37.04,28.267429527618937,11593.27,8975.89,7407.35,27976.51,19.2,0,0,0,0,0,1,1,1,0,0
C344,14,Electronics,Startup,484,21468.6,18,6,3,932.54,13.99,0.852,11.26,MSEDCL,123.13,62.24,90.0,226.12,0.0865,410.3,0,242.0,32.03,95.9,38.4,19.2,19.2,0,41.4,2.07,26.93139602352334,824.97,678.61,414.1,1917.69,3.96,0,0,1,0,0,0,0,0,0,0
C035,8,Steel,Large,2255,101355.3,9,7,1,72919.84,1093.8,0.917,12.14,Adani Electricity,6545.62,113.66,4784.26,444.15,4.6002,271.07,0,1127.5,34.48,7148.9,2859.6,1429.8,1429.8,0,4658.6,232.93,27.039849455652053,43855.68,52536.34,46586.08,142978.1,63.4,0,0,1,1,1,1,0,1,1,1
C180,6,Manufacturing,Startup,130,3830.8,9,5,3,2482.3,37.23,0.861,5.86,Tata Power,336.09,60.96,245.65,476.23,0.2362,419.46,0,65.0,34.23,262.8,105.1,52.6,52.6,0,108.7,5.44,21.91788858403043,2251.8,1916.29,1087.43,5255.52,40.43,0,1,1,1,0,0,0,0,0,0
C003,17,Steel,SME,637,29680.3,24,5,3,27313.17,409.7,0.886,14.95,Adani Electricity,2937.29,51.96,2146.9,365.41,2.0643,89.02,0,318.5,48.05,2998.4,1199.4,599.7,599.7,0,2124.0,106.2,22.229940916296695,19679.87,19048.25,21240.16,59968.28,94.14,1,0,1,1,1,1,0,1,1,1
C090,6,Chemical,Startup,37,1409.3,22,5,3,4359.65,65.39,0.878,0.76,BESCOM,464.63,138.75,339.6,326.11,0.3265,321.28,0,18.5,47.01,493.7,197.5,98.7,98.7,0,321.3,16.06,25.831662801260382,3112.99,3547.87,3212.85,9873.71,266.86,0,1,1,0,0,0,0,1,0,1
C283,2,Pharmaceutical,Mid,917,33728.2,23,7,1,3997.4,59.96,0.946,19.81,BESCOM,422.64,125.96,308.91,399.5,0.297,167.07,0,458.5,19.21,329.9,132.0,66.0,66.0,0,113.9,5.69,22.861264180946957,2831.68,2628.57,1138.64,6598.89,7.2,0,0,0,0,0,0,1,0,0,0
C312,18,Pharmaceutical,SME,1269,43214.6,12,6,1,4309.65,64.64,0.911,8.47,Tata Power,671.54,52.66,490.84,319.86,0.472,181.6,0,634.5,22.84,460.6,184.3,92.1,92.1,0,147.9,7.39,21.63422057248144,4499.32,3234.6,1478.68,9212.6,7.26,0,1,1,1,0,0,1,1,0,0
C339,1,Electronics,Mid,1505,35467.3,20,5,1,2375.38,35.63,0.939,29.37,MSEDCL,239.93,194.88,175.37,105.64,0.1686,243.79,0,752.5,49.8,188.7,75.5,37.7,37.7,0,79.2,3.96,21.825830346888743,1607.52,1375.78,791.52,3774.82,2.51,0,0,0,0,0,0,0,0,1,0
C196,3,Manufacturing,Mid,1221,51651.8,16,5,2,28695.34,430.43,0.911,10.74,BESCOM,3439.06,54.18,2513.64,345.52,2.417,422.72,0,610.5,24.7,2801.6,1120.7,560.3,560.3,0,1198.7,59.94,24.69532461610252,23041.7,21003.64,11987.36,56032.7,45.89,0,0,1,1,0,1,0,1,1,0
C256,7,Food_Processing,Enterprise,4607,180126.7,13,5,2,41178.72,617.68,0.954,11.34,BESCOM,4241.54,183.07,3100.18,252.42,2.9809,347.36,0,2303.5,19.44,4448.1,1779.3,889.6,889.6,0,3060.7,153.03,20.567651315311625,28418.29,29937.45,30606.82,88962.55,19.31,0,0,0,1,0,1,1,1,1,0
